HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.headline,Input.details,Answer.web_url,Approve,Reject
3ZURAPD287MCSQGA9GVJZ8DKSU81FM,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3WQ3B2KGE8FO2S2OUGEP52HK9KJ1BP,A38DANCR578BY1,Approved,Thu Apr 16 16:21:20 PDT 2015,Thu Apr 16 16:27:27 PDT 2015,Thu Apr 16 16:37:27 PDT 2015,2015-04-16 23:38:08 UTC,,,367,100% (14/14),100% (14/14),100% (14/14),Study: Kids Allowed To Sip Alcohol Drink More As Teens,"According to a new study, kids who have sipped alcohol by the sixth grade are five times more likely to have had a full drink by high school and four times more likely to get drunk or binge drink as teens.",Not surprised given the turn that the social values have taken in the country since the past decade.|Since when did kids need permission to get involved in risky behavior|Alcohol seems to be the gateway drug,,
3ZURAPD287MCSQGA9GVJZ8DKSU81FM,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3X4JMASXCM8OV3H6YXAPRXYA4S7B0Q,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:34:54 PDT 2015,Thu Apr 16 15:35:31 PDT 2015,Thu Apr 16 15:45:31 PDT 2015,2015-04-16 22:48:08 UTC,,,37,100% (15/15),100% (15/15),100% (15/15),Study: Kids Allowed To Sip Alcohol Drink More As Teens,"According to a new study, kids who have sipped alcohol by the sixth grade are five times more likely to have had a full drink by high school and four times more likely to get drunk or binge drink as teens.","That hurts nothing,|Kids do a lot worse than that now.|And not true.",,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,31Q0U3WYDPE10GZYHZ2900VOQUS719,A2LQ33BQ8G259D,Approved,Thu Apr 16 16:25:00 PDT 2015,Thu Apr 16 16:32:57 PDT 2015,Thu Apr 16 16:42:57 PDT 2015,2015-04-16 23:43:08 UTC,,,477,100% (1/1),100% (1/1),100% (1/1),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",I'm semi-optimistic about the chances of this production being watchable.|It makes me sad to think about Michael Jackson especially when thinking about what a bright star he was as a child and then how complicated and messy his life became.|Thinking about NBC's last two musicals makes me cringe because they were so awful.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,39KFRKBFINU5BS20AAQKP9STN49YOM,A1VEM1AB7LSY0R,Approved,Thu Apr 16 16:11:44 PDT 2015,Thu Apr 16 16:13:02 PDT 2015,Thu Apr 16 16:23:02 PDT 2015,2015-04-16 23:23:09 UTC,,,78,100% (7/7),100% (7/7),100% (7/7),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",Interesting.|I hope this next musical will be a good one.|It's been a while since i've seen a classical musical movie.  I hope this new one is as good as older movies.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3E337GFOL97N7GHOFP413KLKSYEGNR,A38DANCR578BY1,Approved,Thu Apr 16 16:12:28 PDT 2015,Thu Apr 16 16:14:31 PDT 2015,Thu Apr 16 16:24:31 PDT 2015,2015-04-16 23:28:08 UTC,,,123,100% (14/14),100% (14/14),100% (14/14),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.","I am upset that a cheap media outfit like NBC will tamper with a classic like the Wizard of Oz|A sad attempt by NBC to keep themselves in the public's eye.|No matter what they try, NBC is a non-relevant media outfit",,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3EO896NRAWUVTVC9KRBG9WJS98KTJC,A2CF2BD4Q0ZDJN,Approved,Thu Apr 16 16:53:17 PDT 2015,Thu Apr 16 16:55:12 PDT 2015,Thu Apr 16 17:05:12 PDT 2015,2015-04-17 00:08:09 UTC,,,115,100% (2/2),100% (2/2),100% (2/2),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.","It could be good but I've never seen it.|I don't think I'd mention Michael Jackson and any family Holiday together.|Is this right, I never knew Michael Jackson was in The Wiz.",,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3NKQQ8O39Y4XQMR6A0FFBUAHN2ODU3,A2GQLW59SKDSJ6,Approved,Thu Apr 16 15:40:48 PDT 2015,Thu Apr 16 15:41:48 PDT 2015,Thu Apr 16 15:51:48 PDT 2015,2015-04-16 22:53:09 UTC,,,60,100% (14/14),100% (14/14),100% (14/14),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",I am embarassed NBC is doing another live musical.|I fear for who their cast will be and whether or not the can fill MJ's shoes.|I feel as if NBC should know better at this point than to keep pursuing these awful musicals.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3PZDLQMM0TKE1ICQRKAYL5X7JBRC2I,A2TF2FFPDAJ4HA,Approved,Thu Apr 16 15:25:09 PDT 2015,Thu Apr 16 15:27:01 PDT 2015,Thu Apr 16 15:37:01 PDT 2015,2015-04-16 22:38:08 UTC,,,112,100% (7/7),100% (7/7),100% (7/7),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.","I am interested, just for the fact that it said ""live musical""|I am interested, i havent heard of this before. |That this is interesting and giving historical details on live musicals.",,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3SNVL38CI4R9IYGGGQG2L1J10BDKCC,A1C0H8G0YI15MN,Approved,Thu Apr 16 15:27:48 PDT 2015,Thu Apr 16 15:33:07 PDT 2015,Thu Apr 16 15:43:07 PDT 2015,2015-04-16 22:43:08 UTC,,,319,100% (13/13),100% (13/13),100% (13/13),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",Pleasure that such an ambitious undertaking will be initiated|I am impressed that the production will be live since that is a market advantage that many competing entertainment offerings cannot match.|The creativeness of NBC entertainment division is surprising since I have such a low opinion of their news division.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3TS1AR6UQQDSQVT6OYHUP2ZIR44F7B,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:13:59 PDT 2015,Thu Apr 16 15:14:50 PDT 2015,Thu Apr 16 15:24:50 PDT 2015,2015-04-16 22:28:08 UTC,,,51,100% (15/15),100% (15/15),100% (15/15),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",Interesting. Never knew it had a broadway play that way.|Cool. Learned something new today.|I didnt know there was a movie with Michael Jacksson called The Wiz.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3UNH76FOCS4HBPHOXUB7X53OS4RYM4,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:41:46 PDT 2015,Thu Apr 16 15:42:22 PDT 2015,Thu Apr 16 15:52:22 PDT 2015,2015-04-16 22:53:09 UTC,,,36,100% (15/15),100% (15/15),100% (15/15),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",Who that?|Are they any good.|Okay might watch.,,
371DNNCG4314MVIW3L9NVMFTX9M8TL,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3YMU66OBIN7VXKVDCR9OY0OO6MZGHC,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:10:05 PDT 2015,Thu Apr 16 15:11:02 PDT 2015,Thu Apr 16 15:21:02 PDT 2015,2015-04-16 22:23:08 UTC,,,57,100% (15/15),100% (15/15),100% (15/15),NBC Announces Next Live Musical Will Be â€˜The Wizâ€™,"NBC has announced its next live holiday musical production will be The Wiz, a long-running musical theater version of The Wizard Of Oz starring a predominantly African-American cast, which was turned into a movie starring Michael Jackson in 1978.",Wow|Happy|Something would wanna watch,,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,32RIADZISS34BDG9SKJMTPYNPSFS4U,A1C0H8G0YI15MN,Approved,Thu Apr 16 16:46:18 PDT 2015,Thu Apr 16 16:53:29 PDT 2015,Thu Apr 16 17:03:29 PDT 2015,2015-04-17 00:08:09 UTC,,,431,100% (13/13),100% (13/13),100% (13/13),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.",Frustrated because the premise of the headline is obviously wrong in the extreme.  What if the amount of time is zero?|Bored.  The concept of quality time versus quantity time has been discussed for decades.|I have been convinced that 90-95% of personality is formed by age 4.  I would suspect that a scientific study which would involve cameras in the home for ten years followed by analysis of the psychological make-ups of the children when they are grown have never really been done.  This is probably done by some questionnaire system and is inaccurate.,,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,33C7UALJVLX50U4HR4UFE0RJ1ER18J,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:11:32 PDT 2015,Thu Apr 16 15:12:29 PDT 2015,Thu Apr 16 15:22:29 PDT 2015,2015-04-16 22:23:08 UTC,,,57,100% (15/15),100% (15/15),100% (15/15),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","Sad|What?|Dont think this is true, parents should spend a lot of time with their kids",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,37U1UTWH9VLTTZ3YPY9UKR9W5CQR8A,A38DANCR578BY1,Approved,Thu Apr 16 16:14:56 PDT 2015,Thu Apr 16 16:16:31 PDT 2015,Thu Apr 16 16:26:31 PDT 2015,2015-04-16 23:28:08 UTC,,,95,100% (14/14),100% (14/14),100% (14/14),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","Fraud, studies are a easy way for academics to make a fast buck from taxpayer funded grants.|Silly since it doesn't even pass the logic test.|Anything to do with kids is a instant money making scheme",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3EA3QWIZ4IUZYKS329QGXV4SWTQTIV,A2TF2FFPDAJ4HA,Approved,Thu Apr 16 15:48:03 PDT 2015,Thu Apr 16 15:50:13 PDT 2015,Thu Apr 16 16:00:13 PDT 2015,2015-04-16 23:03:08 UTC,,,130,100% (7/7),100% (7/7),100% (7/7),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","Disagreement|Understanding, but still disagreeing on the amount of time.|Agree that it's important for parents not to be stressed or anxious when interacting with the kids.",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3LS2AMNW5FPW2QBEJ09QCNPROVMQO5,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:09:35 PDT 2015,Thu Apr 16 15:10:16 PDT 2015,Thu Apr 16 15:20:16 PDT 2015,2015-04-16 22:23:08 UTC,,,41,100% (15/15),100% (15/15),100% (15/15),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.",Interesting. That is intersting altogether.|Nice. Good to know for sure.|Wonder what they mean by quality though.,,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3OLF68YTN90A9XR4V1TEZT18SCAAFX,A39K9RKR1YHQOR,Approved,Thu Apr 16 15:18:08 PDT 2015,Thu Apr 16 15:21:31 PDT 2015,Thu Apr 16 15:31:31 PDT 2015,2015-04-16 22:33:08 UTC,,,203,100% (1/1),100% (1/1),100% (1/1),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","It makes sense that children should be exposed to non-stressful situations so they can foster good behavior strategies.|I notice that a lot of parents become frazzled in their attempt to ""succeed"" in being a parent, and that stress does translate to the child's experience. |When sitting children, I've found the best outcome for their experience is to have a stable environment, free of stressors.",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3PEIJLRY6TSOGWLSW0VSNPY6O0AXWN,A1AQK667NBERJ1,Approved,Thu Apr 16 15:29:19 PDT 2015,Thu Apr 16 15:30:59 PDT 2015,Thu Apr 16 15:40:59 PDT 2015,2015-04-16 22:43:08 UTC,,,100,100% (5/5),100% (5/5),100% (5/5),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.",Kids 3-11 don't need to be spending a whole lot of wasted time with parents.|Parents should not stress about time with kids between 3-11 and make sure they are healthy.|I think this is not the actual truth as this seems it would be wrong.,,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3Q8GYXHFEP160FVD93CWJC0J3LO5CI,A2GQLW59SKDSJ6,Approved,Thu Apr 16 16:33:09 PDT 2015,Thu Apr 16 16:34:23 PDT 2015,Thu Apr 16 16:44:23 PDT 2015,2015-04-16 23:48:08 UTC,,,74,100% (14/14),100% (14/14),100% (14/14),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","My first reaction is to roll my eyes at this and say ""LOL OK""|I laughed out loud because I felt this was so silly. They are clearly leaving out choice facts.|After reading the details, well it seems obvious! Someone could spend tons of time with the child and verbally Abu",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3RJSC4XJ10TM6N0XXNJCOBYIUWN50L,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:45:42 PDT 2015,Thu Apr 16 15:46:19 PDT 2015,Thu Apr 16 15:56:19 PDT 2015,2015-04-16 22:58:09 UTC,,,37,100% (15/15),100% (15/15),100% (15/15),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.","I agree,|I turned out fine, and spent no time with my parents.|Kids raise themselves.",,
3P0I4CQYVX6ZZ496573UFSCSG88WO2,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3YWRV122CSYL9RVFTS4ZP2WGCBS8UT,A1HSY4DI5PO5Z7,Approved,Thu Apr 16 15:47:31 PDT 2015,Thu Apr 16 15:49:45 PDT 2015,Thu Apr 16 15:59:45 PDT 2015,2015-04-16 23:03:08 UTC,,,134,100% (1/1),100% (1/1),100% (1/1),Study: Amount Of Time Spent With Kids Doesnâ€™t Matter,"A new study has found that the amount of time parents spend with kids between ages 3 and 11 has less correlation with how they turn out than the quality of their time spent together, so itâ€™s important that parents arenâ€™t too stressed, anxious, or sleep-deprived when theyâ€™re interacting with their kids.",My emotional reaction is that this article is completely false and inaccurate.|It is misleading and encourages bad parenting skills.|The amount of time spent with kids does matter regardless of your moodset and to encourage otherwise is silly and stupid.,,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3137ONMDKG4JDA4BMQ1IDXRBE6DEG0,A1VEM1AB7LSY0R,Approved,Thu Apr 16 16:13:32 PDT 2015,Thu Apr 16 16:15:39 PDT 2015,Thu Apr 16 16:25:39 PDT 2015,2015-04-16 23:28:08 UTC,,,127,100% (7/7),100% (7/7),100% (7/7),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.","LOL! That's funny since it's just a burger.|If mcdonald's is making a lot of money on this, then go for it!|McDonald's has been doing the I'm Lovin It ads for a while.  I hope they do a new ad.",,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,34X6J5FLPTXI1FKH3NHL4R85P1NQJX,A2I2L0WL1UTLTM,Approved,Thu Apr 16 17:26:08 PDT 2015,Thu Apr 16 17:27:59 PDT 2015,Thu Apr 16 17:37:59 PDT 2015,2015-04-17 00:38:10 UTC,,,111,100% (4/4),100% (4/4),100% (4/4),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",At last!! McDonalds is producing something I can wear!!|McDonalds is doing a clever marketing campaign.|I intend to watch for this campaign.,,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,36WLNQG78Z9NMTW06494CM0EYTKBEF,A38DANCR578BY1,Approved,Thu Apr 16 16:04:46 PDT 2015,Thu Apr 16 16:06:46 PDT 2015,Thu Apr 16 16:16:46 PDT 2015,2015-04-16 23:18:09 UTC,,,120,100% (14/14),100% (14/14),100% (14/14),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",Cheap since who wants to wear $1 clothes|Funny thinking burgers are going to hang from clothes lines|Fast food business must not be doing good nowadays.,,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ATPCQ38J89G9O8Z0RL2OE8OYNZAYT,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:08:06 PDT 2015,Thu Apr 16 15:09:34 PDT 2015,Thu Apr 16 15:19:34 PDT 2015,2015-04-16 22:23:08 UTC,,,88,100% (15/15),100% (15/15),100% (15/15),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",Dumb. this is seriously stupid ahahah.|Amused. It' fucking quirky.|McDonald's needs a new tag line for sure.,,
